id;CIDADE;ESTADO;UF;REGIÃO;location;Latitude;Longitude
2402600;Ceará-Mirim;Rio Grande do Norte;RN;Nordeste;Ceará-Mirim, Rua Lucy Varela Sobral, Santa Águeda, Ceará-Mirim, Região Geográfica Imediata de Natal, Região Geográfica Intermediária de Natal, Rio Grande do Norte, Região Nordeste, 59570-000, Brasil;-56.322.641;-354.213.273
2402709;Cerro Corá;Rio Grande do Norte;RN;Nordeste;Cerro Corá, Região Geográfica Imediata de Currais Novos, Região Geográfica Intermediária de Caicó, Rio Grande do Norte, Região Nordeste, 59395-000, Brasil;-60.412.685;-363.464.694
2402808;Coronel Ezequiel;Rio Grande do Norte;RN;Nordeste;Coronel Ezequiel, Região Geográfica Imediata de Santa Cruz, Região Geográfica Intermediária de Natal, Rio Grande do Norte, Região Nordeste, Brasil;-63.853.153;-362.151.622
2402907;Coronel João Pessoa;Rio Grande do Norte;RN;Nordeste;Coronel João Pessoa, Região Geográfica Imediata de Pau dos Ferros, Região Geográfica Intermediária de Mossoró, Rio Grande do Norte, Região Nordeste, 59930-000, Brasil;-62.607.263;-384.425.693
2403004;Cruzeta;Rio Grande do Norte;RN;Nordeste;Cruzeta, Região Geográfica Imediata de Caicó, Região Geográfica Intermediária de Caicó, Rio Grande do Norte, Região Nordeste, 59375-000, Brasil;-64.113.343;-367.872.964
2403103;Currais Novos;Rio Grande do Norte;RN;Nordeste;Currais Novos, Região Geográfica Imediata de Currais Novos, Região Geográfica Intermediária de Caicó, Rio Grande do Norte, Região Nordeste, 59380-000, Brasil;-62.626.676;-365.173.039
2403202;Doutor Severiano;Rio Grande do Norte;RN;Nordeste;Doutor Severiano, Região Geográfica Imediata de Pau dos Ferros, Região Geográfica Intermediária de Mossoró, Rio Grande do Norte, Região Nordeste, Brasil;-60.948.339;-383.748
2403251;Parnamirim;Rio Grande do Norte;RN;Nordeste;Parnamirim, Região Geográfica Imediata de Natal, Região Geográfica Intermediária de Natal, Rio Grande do Norte, Região Nordeste, Brasil;-59.153.334;-352.679.913
2403301;Encanto;Rio Grande do Norte;RN;Nordeste;Encanto, Região Geográfica Imediata de Pau dos Ferros, Região Geográfica Intermediária de Mossoró, Rio Grande do Norte, Região Nordeste, Brasil;-61.107.477;-383.050.953
2403400;Equador;Rio Grande do Norte;RN;Nordeste;Equador, Região Geográfica Imediata de Caicó, Região Geográfica Intermediária de Caicó, Rio Grande do Norte, Região Nordeste, 59355-000, Brasil;-689.071.355;-3.666.447.219.982.530
2403509;Espírito Santo;Rio Grande do Norte;RN;Nordeste;Espírito Santo, Região Geográfica Imediata de Canguaretama, Região Geográfica Intermediária de Natal, Rio Grande do Norte, Região Nordeste, Brasil;-63.317.917;-353.096.508
2403608;Extremoz;Rio Grande do Norte;RN;Nordeste;Extremoz, Região Geográfica Imediata de Natal, Região Geográfica Intermediária de Natal, Rio Grande do Norte, Região Nordeste, 59575-000, Brasil;-57.057.628;-353.034.765
2403707;Felipe Guerra;Rio Grande do Norte;RN;Nordeste;Felipe Guerra, Região Geográfica Imediata de Mossoró, Região Geográfica Intermediária de Mossoró, Rio Grande do Norte, Região Nordeste, 59795-000, Brasil;-55.981.386;-376.962.757
2403756;Fernando Pedroza;Rio Grande do Norte;RN;Nordeste;Fernando Pedroza, Região Geográfica Imediata de Açu, Região Geográfica Intermediária de Mossoró, Rio Grande do Norte, Região Nordeste, Brasil;-56.972.558;-365.316.864
2403806;Florânia;Rio Grande do Norte;RN;Nordeste;Florânia, Região Geográfica Imediata de Currais Novos, Região Geográfica Intermediária de Caicó, Rio Grande do Norte, Região Nordeste, Brasil;-61.268.685;-368.183.238
2403905;Francisco Dantas;Rio Grande do Norte;RN;Nordeste;Francisco Dantas, Região Geográfica Imediata de Pau dos Ferros, Região Geográfica Intermediária de Mossoró, Rio Grande do Norte, Região Nordeste, Brasil;-60.873.602;-381.229.256
2404002;Frutuoso Gomes;Rio Grande do Norte;RN;Nordeste;Frutuoso Gomes, Região Geográfica Imediata de Pau dos Ferros, Região Geográfica Intermediária de Mossoró, Rio Grande do Norte, Região Nordeste, Brasil;-61.585.113;-378.408.614
2404101;Galinhos;Rio Grande do Norte;RN;Nordeste;Galinhos, Região Geográfica Imediata de João Câmara, Região Geográfica Intermediária de Natal, Rio Grande do Norte, Região Nordeste, 59596-000, Brasil;-50.923.928;-362.744.827
2404200;Goianinha;Rio Grande do Norte;RN;Nordeste;Goianinha, Região Geográfica Imediata de Canguaretama, Região Geográfica Intermediária de Natal, Rio Grande do Norte, Região Nordeste, 59173-000, Brasil;-62.663.538;-352.092.447
2404309;Governador Dix-Sept Rosado;Rio Grande do Norte;RN;Nordeste;Governador Dix-Sept Rosado, Região Geográfica Imediata de Mossoró, Região Geográfica Intermediária de Mossoró, Rio Grande do Norte, Região Nordeste, 59790-000, Brasil;-54.577.723;-375.207.493
2404408;Grossos;Rio Grande do Norte;RN;Nordeste;Grossos, Região Geográfica Imediata de Mossoró, Região Geográfica Intermediária de Mossoró, Rio Grande do Norte, Região Nordeste, Brasil;-49.843.455;-371.511.253
2404507;Guamaré;Rio Grande do Norte;RN;Nordeste;Guamaré, Região Geográfica Imediata de Açu, Região Geográfica Intermediária de Mossoró, Rio Grande do Norte, Região Nordeste, 59598-000, Brasil;-51.075.611;-363.195.361
2404606;Ielmo Marinho;Rio Grande do Norte;RN;Nordeste;Ielmo Marinho, Região Geográfica Imediata de Natal, Região Geográfica Intermediária de Natal, Rio Grande do Norte, Região Nordeste, 59490-000, Brasil;-58.228.157;-355.527.494
2404705;Ipanguaçu;Rio Grande do Norte;RN;Nordeste;Ipanguaçu, Região Geográfica Imediata de Açu, Região Geográfica Intermediária de Mossoró, Rio Grande do Norte, Região Nordeste, 59508-000, Brasil;-55.090.713;-368.594.421
2404804;Ipueira;Rio Grande do Norte;RN;Nordeste;Ipueira, Região Geográfica Imediata de Caicó, Região Geográfica Intermediária de Caicó, Rio Grande do Norte, Região Nordeste, Brasil;-68.152.805;-371.984.637
2404853;Itajá;Rio Grande do Norte;RN;Nordeste;Itajá, Região Geográfica Imediata de Açu, Região Geográfica Intermediária de Mossoró, Rio Grande do Norte, Região Nordeste, 59513-000, Brasil;-56.374.673;-368.713.272
2404903;Itaú;Rio Grande do Norte;RN;Nordeste;Itaú, Região Geográfica Imediata de Mossoró, Região Geográfica Intermediária de Mossoró, Rio Grande do Norte, Região Nordeste, Brasil;-58.413.626;-379.913.221
2405009;Jaçanã;Rio Grande do Norte;RN;Nordeste;Jaçanã, Região Geográfica Imediata de Santa Cruz, Região Geográfica Intermediária de Natal, Rio Grande do Norte, Região Nordeste, Brasil;-64.290.483;-362.035.537
2405108;Jandaíra;Rio Grande do Norte;RN;Nordeste;Jandaíra, Região Geográfica Imediata de João Câmara, Região Geográfica Intermediária de Natal, Rio Grande do Norte, Região Nordeste, 59594-000, Brasil;-53.556.267;-361.279.455
2405207;Janduís;Rio Grande do Norte;RN;Nordeste;Janduís, Região Geográfica Imediata de Mossoró, Região Geográfica Intermediária de Mossoró, Rio Grande do Norte, Região Nordeste, 59690-000, Brasil;-60.021.573;-3.747.407.798.950.410
2405306;Januário Cicco;Rio Grande do Norte;RN;Nordeste;Boa Saúde, Região Geográfica Imediata de Santo Antônio - Passa e Fica - Nova Cruz, Região Geográfica Intermediária de Natal, Rio Grande do Norte, Região Nordeste, Brasil;-6.158.053;-35.602.085
2405405;Japi;Rio Grande do Norte;RN;Nordeste;Japi, Região Geográfica Imediata de Santa Cruz, Região Geográfica Intermediária de Natal, Rio Grande do Norte, Região Nordeste, Brasil;-64.634.348;-359.456.879
2405504;Jardim de Angicos;Rio Grande do Norte;RN;Nordeste;Jardim de Angicos, Região Geográfica Imediata de João Câmara, Região Geográfica Intermediária de Natal, Rio Grande do Norte, Região Nordeste, Brasil;-56.520.662;-359.699.312
2405603;Jardim de Piranhas;Rio Grande do Norte;RN;Nordeste;Jardim de Piranhas, Região Geográfica Imediata de Caicó, Região Geográfica Intermediária de Caicó, Rio Grande do Norte, Região Nordeste, Brasil;-63.796.347;-373.495.566
2405702;Jardim do Seridó;Rio Grande do Norte;RN;Nordeste;Jardim do Seridó, Região Geográfica Imediata de Caicó, Região Geográfica Intermediária de Caicó, Rio Grande do Norte, Região Nordeste, 59343-000, Brasil;-659.043;-367.736.039
2405801;João Câmara;Rio Grande do Norte;RN;Nordeste;João Câmara, Região Geográfica Imediata de João Câmara, Região Geográfica Intermediária de Natal, Rio Grande do Norte, Região Nordeste, 59550-000, Brasil;-55.349.637;-358.150.811
2405900;João Dias;Rio Grande do Norte;RN;Nordeste;João Dias, Região Geográfica Imediata de Pau dos Ferros, Região Geográfica Intermediária de Mossoró, Rio Grande do Norte, Região Nordeste, Brasil;-62.754.366;-377.951.805
2406007;José da Penha;Rio Grande do Norte;RN;Nordeste;José da Penha, Região Geográfica Imediata de Pau dos Ferros, Região Geográfica Intermediária de Mossoró, Rio Grande do Norte, Região Nordeste, Brasil;-63.188;-382.853.568
2406106;Jucurutu;Rio Grande do Norte;RN;Nordeste;Jucurutu, Região Geográfica Imediata de Caicó, Região Geográfica Intermediária de Caicó, Rio Grande do Norte, Região Nordeste, Brasil;-60.343.518;-370.186.249
2406155;Jundiá;Rio Grande do Norte;RN;Nordeste;Jundiá, Região Geográfica Imediata de Natal, Região Geográfica Intermediária de Natal, Rio Grande do Norte, Região Nordeste, Brasil;-62.707.116;-353.279.507
2406205;Lagoa d'Anta;Rio Grande do Norte;RN;Nordeste;Lagoa d'Anta, Região Geográfica Imediata de Santo Antônio - Passa e Fica - Nova Cruz, Região Geográfica Intermediária de Natal, Rio Grande do Norte, Região Nordeste, Brasil;-6.394.926;-35.594.904
2406304;Lagoa de Pedras;Rio Grande do Norte;RN;Nordeste;Lagoa de Pedras, Região Geográfica Imediata de Santo Antônio - Passa e Fica - Nova Cruz, Região Geográfica Intermediária de Natal, Rio Grande do Norte, Região Nordeste, Brasil;-61.527.678;-354.368.516
2406403;Lagoa de Velhos;Rio Grande do Norte;RN;Nordeste;Lagoa de Velhos, Região Geográfica Imediata de São Paulo do Potengi, Região Geográfica Intermediária de Natal, Rio Grande do Norte, Região Nordeste, Brasil;-6.003.043;-358.710.877
2406502;Lagoa Nova;Rio Grande do Norte;RN;Nordeste;Lagoa Nova, Região Geográfica Imediata de Currais Novos, Região Geográfica Intermediária de Caicó, Rio Grande do Norte, Região Nordeste, Brasil;-60.948.803;-364.704.991
2406601;Lagoa Salgada;Rio Grande do Norte;RN;Nordeste;Lagoa Salgada, Região Geográfica Imediata de Natal, Região Geográfica Intermediária de Natal, Rio Grande do Norte, Região Nordeste, Brasil;-6.122.954;-35.472.394
2406700;Lajes;Rio Grande do Norte;RN;Nordeste;Lajes, Região Geográfica Imediata de Açu, Região Geográfica Intermediária de Mossoró, Rio Grande do Norte, Região Nordeste, 59535-000, Brasil;-57.014.079;-36.246.219
2406809;Lajes Pintadas;Rio Grande do Norte;RN;Nordeste;Lajes Pintadas, Região Geográfica Imediata de Santa Cruz, Região Geográfica Intermediária de Natal, Rio Grande do Norte, Região Nordeste, Brasil;-61.497.352;-361.166.085
2406908;Lucrécia;Rio Grande do Norte;RN;Nordeste;Lucrécia, Região Geográfica Imediata de Pau dos Ferros, Região Geográfica Intermediária de Mossoró, Rio Grande do Norte, Região Nordeste, 59805-000, Brasil;-61.172.522;-378.134.573
2407005;Luís Gomes;Rio Grande do Norte;RN;Nordeste;Luís Gomes, Região Geográfica Imediata de Pau dos Ferros, Região Geográfica Intermediária de Mossoró, Rio Grande do Norte, Região Nordeste, Brasil;-64.141.793;-383.872.939
2407104;Macaíba;Rio Grande do Norte;RN;Nordeste;Macaíba, Região Geográfica Imediata de Natal, Região Geográfica Intermediária de Natal, Rio Grande do Norte, Região Nordeste, Brasil;-58.561.372;-353.523.774
2407203;Macau;Rio Grande do Norte;RN;Nordeste;Macau, Região Geográfica Imediata de Açu, Região Geográfica Intermediária de Mossoró, Rio Grande do Norte, Região Nordeste, 59500-000, Brasil;-51.131.698;-366.350.676
2407252;Major Sales;Rio Grande do Norte;RN;Nordeste;Major Sales, Região Geográfica Imediata de Pau dos Ferros, Região Geográfica Intermediária de Mossoró, Rio Grande do Norte, Região Nordeste, Brasil;-64.063.378;-383.226.605
2407302;Marcelino Vieira;Rio Grande do Norte;RN;Nordeste;Marcelino Vieira, Região Geográfica Imediata de Pau dos Ferros, Região Geográfica Intermediária de Mossoró, Rio Grande do Norte, Região Nordeste, Brasil;-62.938.597;-381.622.228
2407401;Martins;Rio Grande do Norte;RN;Nordeste;Martins, Região Geográfica Imediata de Pau dos Ferros, Região Geográfica Intermediária de Mossoró, Rio Grande do Norte, Região Nordeste, Brasil;-60.892.841;-379.114.676
2407500;Maxaranguape;Rio Grande do Norte;RN;Nordeste;Maxaranguape, Região Geográfica Imediata de Natal, Região Geográfica Intermediária de Natal, Rio Grande do Norte, Região Nordeste, 59580-000, Brasil;-55.175.989;-352.585.401
2407609;Messias Targino;Rio Grande do Norte;RN;Nordeste;Messias Targino, Região Geográfica Imediata de Mossoró, Região Geográfica Intermediária de Mossoró, Rio Grande do Norte, Região Nordeste, 59775-000, Brasil;-60.772.948;-37.511.712
2407708;Montanhas;Rio Grande do Norte;RN;Nordeste;Montanhas, Região Geográfica Imediata de Canguaretama, Região Geográfica Intermediária de Natal, Rio Grande do Norte, Região Nordeste, Brasil;-64.866.542;-352.853.577
2407807;Monte Alegre;Rio Grande do Norte;RN;Nordeste;Monte Alegre, Região Geográfica Imediata de Natal, Região Geográfica Intermediária de Natal, Rio Grande do Norte, Região Nordeste, Brasil;-6.069.901;-35.333.635
2407906;Monte das Gameleiras;Rio Grande do Norte;RN;Nordeste;Monte das Gameleiras, Região Geográfica Imediata de Santo Antônio - Passa e Fica - Nova Cruz, Região Geográfica Intermediária de Natal, Rio Grande do Norte, Região Nordeste, Brasil;-643.975;-357.851.631
2408003;Mossoró;Rio Grande do Norte;RN;Nordeste;Mossoró, Região Geográfica Imediata de Mossoró, Região Geográfica Intermediária de Mossoró, Rio Grande do Norte, Região Nordeste, Brasil;-51.904.332;-373.443.872
2408102;Natal;Rio Grande do Norte;RN;Nordeste;Ponta Do Sol - Ponta Negra, Natal - RN, 322, Rua Silvino Meira e Sá Bezerra, Ponta Negra, Região Sul, Natal, Região Geográfica Imediata de Natal, Região Geográfica Intermediária de Natal, Rio Grande do Norte, Região Nordeste, 59090-170, Brasil;-58.821.365;-351.722.172
2408201;Nísia Floresta;Rio Grande do Norte;RN;Nordeste;Nísia Floresta, Região Geográfica Imediata de Natal, Região Geográfica Intermediária de Natal, Rio Grande do Norte, Região Nordeste, 59164-000, Brasil;-60.902.674;-352.085.026
2408300;Nova Cruz;Rio Grande do Norte;RN;Nordeste;Nova Cruz, Região Geográfica Imediata de Santo Antônio - Passa e Fica - Nova Cruz, Região Geográfica Intermediária de Natal, Rio Grande do Norte, Região Nordeste, 59215-000, Brasil;-6.482.111;-354.332.326
2408409;Olho d'Água do Borges;Rio Grande do Norte;RN;Nordeste;Olho-d'Água do Borges, Região Geográfica Imediata de Pau dos Ferros, Região Geográfica Intermediária de Mossoró, Rio Grande do Norte, Região Nordeste, Brasil;-59.565.525;-377.056.145
2408508;Ouro Branco;Rio Grande do Norte;RN;Nordeste;Ouro Branco, Região Geográfica Imediata de Caicó, Região Geográfica Intermediária de Caicó, Rio Grande do Norte, Região Nordeste, Brasil;-6.703.294;-369.429.599
2408607;Paraná;Rio Grande do Norte;RN;Nordeste;Paraná, Região Geográfica Imediata de Pau dos Ferros, Região Geográfica Intermediária de Mossoró, Rio Grande do Norte, Região Nordeste, Brasil;-64.836.791;-383.117.943
2408706;Paraú;Rio Grande do Norte;RN;Nordeste;Paraú, Região Geográfica Imediata de Açu, Região Geográfica Intermediária de Mossoró, Rio Grande do Norte, Região Nordeste, Brasil;-57.760.443;-371.012.637
2408805;Parazinho;Rio Grande do Norte;RN;Nordeste;Parazinho, Região Geográfica Imediata de João Câmara, Região Geográfica Intermediária de Natal, Rio Grande do Norte, Região Nordeste, 59586-000, Brasil;-522.597;-358.403.865
2408904;Parelhas;Rio Grande do Norte;RN;Nordeste;Parelhas, Região Geográfica Imediata de Caicó, Região Geográfica Intermediária de Caicó, Rio Grande do Norte, Região Nordeste, 59360-000, Brasil;-6.691.369;-366.584.475
2408953;Rio do Fogo;Rio Grande do Norte;RN;Nordeste;Rio do Fogo, Região Geográfica Imediata de Natal, Região Geográfica Intermediária de Natal, Rio Grande do Norte, Região Nordeste, Brasil;-52.748.534;-353.825.802
2409100;Passa e Fica;Rio Grande do Norte;RN;Nordeste;Passa e Fica, Região Geográfica Imediata de Santo Antônio - Passa e Fica - Nova Cruz, Região Geográfica Intermediária de Natal, Rio Grande do Norte, Região Nordeste, Brasil;-64.356.697;-356.434.459
2409209;Passagem;Rio Grande do Norte;RN;Nordeste;Passagem, Região Geográfica Imediata de Santo Antônio - Passa e Fica - Nova Cruz, Região Geográfica Intermediária de Natal, Rio Grande do Norte, Região Nordeste, Brasil;-62.780.162;-353.768.806
2409308;Patu;Rio Grande do Norte;RN;Nordeste;Patu, Região Geográfica Imediata de Pau dos Ferros, Região Geográfica Intermediária de Mossoró, Rio Grande do Norte, Região Nordeste, 59770-000, Brasil;-61.006.213;-376.385.148
2409332;Santa Maria;Rio Grande do Norte;RN;Nordeste;Santa Maria, Região Geográfica Imediata de São Paulo do Potengi, Região Geográfica Intermediária de Natal, Rio Grande do Norte, Região Nordeste, Brasil;-5.838.022;-35.691.409
2409407;Pau dos Ferros;Rio Grande do Norte;RN;Nordeste;Pau dos Ferros, Região Geográfica Imediata de Pau dos Ferros, Região Geográfica Intermediária de Mossoró, Rio Grande do Norte, Região Nordeste, 59900-000, Brasil;-61.124.964;-382.062.628
